subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
0,-0.554824829101562,0.298507690429688,0.0232086181640625,-0.180063245519092,0.36422376437527,0.236835182056856,0,walking
1,-0.526397705078125,0.354049682617188,-0.0093994140625,-0.078982433712916,0.520322554825283,0.180942354994927,0,walking
2,-0.553421020507812,0.354248046875,-0.123947143554688,-0.136190862353344,0.649674153183195,0.0839859807689569,0,walking
3,-0.623947143554688,0.380340576171875,-0.264999389648438,-0.324191126869199,0.596892430906697,-0.0993084781007278,0,walking
4,-0.820159912109375,0.36090087890625,-0.393661499023438,-0.515264945599114,0.502242087868626,-0.222248249818165,0,walking
5,-1.05238342285156,0.288330078125,-0.405914306640625,-0.489662380143528,0.314619193279236,-0.214537865830167,0,walking
6,-1.16946411132812,0.221771240234375,-0.20794677734375,-0.426127079701399,-0.107345898270587,-0.234349920127594,0,walking
7,-1.3115234375,0.19024658203125,-0.121551513671875,-0.441150237726645,-0.0999348535891144,-0.229222802396973,0,walking
8,-1.36239624023438,0.217071533203125,-0.241989135742188,-0.493323694010169,0.407244734940519,-0.189510809486148,0,walking
9,-1.30923461914062,0.22662353515625,-0.537124633789062,-0.519387518966557,0.856289114770377,-0.245559431471846,0,walking
10,-1.29963684082031,0.261337280273438,-0.62615966796875,-0.53172967272242,0.324633211610152,-0.319476799107541,0,walking
11,-1.45808410644531,0.505294799804688,-0.136215209960938,-0.316801387476447,-0.408760606232992,-0.253699383343673,0,walking
12,-1.55575561523438,0.698593139648438,0.20794677734375,-0.0110318784995442,-0.671896634583252,0.0497387944149739,0,walking
13,-1.39811706542969,0.795974731445312,0.267913818359375,0.266111844552315,-0.827843092218913,0.670633763594337,0,walking
14,-0.976226806640625,0.81591796875,0.274276733398438,0.402363693294622,-0.796518725161292,1.08820570460996,0,walking
15,-0.612518310546875,0.740188598632812,0.273422241210938,0.498175707200184,-0.956471908656977,0.907752305991177,0,walking
16,-0.4779052734375,0.52459716796875,0.351181030273438,0.370733329027751,-1.42117594201261,0.157505472137793,0,walking
17,-0.656463623046875,0.206375122070312,0.513870239257812,-0.320383871774822,-1.39833587355576,-0.656194104163927,0,walking
18,-1.17970275878906,0.0048980712890625,0.688095092773438,-1.08725655399746,-0.649312495907162,-0.632886650935772,0,walking
19,-1.42120361328125,0.13409423828125,0.618118286132812,-1.02522061324905,0.0836395035111376,-0.272629665004175,0,walking
20,-1.23631286621094,0.219528198242188,0.277694702148438,-0.455142486093921,0.299236508506829,-0.104433731618585,0,walking
21,-0.940689086914062,0.381851196289062,0.0576934814453125,-0.205016532300916,0.248336575856581,-0.0655795428948742,0,walking
22,-0.703384399414062,0.464065551757812,-0.0200042724609375,-0.0636855027276099,-0.020401411846661,-0.219389879020183,0,walking
23,-0.633255004882812,0.386184692382812,0.0060272216796875,-0.150903762111596,-0.162300227364372,-0.23024385835891,0,walking
24,-0.569290161132812,0.3045654296875,0.0570220947265625,0.0057034257905137,-0.0095993641491906,-0.222452247957665,0,walking
25,-0.560577392578125,0.20819091796875,0.128631591796875,0.385115996810832,-0.0239516718958456,-0.197231047170178,0,walking
26,-0.587493896484375,0.124771118164062,0.154571533203125,0.851970532746704,0.272888257946021,-0.115341240495223,0,walking
27,-0.6300048828125,0.0487823486328125,0.0518951416015625,1.09708548263262,0.386721616632041,0.0298899884945043,0,walking
28,-0.603958129882812,0.008026123046875,-0.142379760742188,0.817383260721518,0.101140732930702,0.119301094720062,0,walking
29,-0.625701904296875,0.102951049804688,-0.178787231445312,0.340993809134836,-0.324282473294588,0.171612502748052,0,walking
30,-0.73797607421875,0.198150634765625,-0.0651397705078125,0.213108547273122,-0.271474385723298,0.227365513852752,0,walking
31,-0.884765625,0.191375732421875,-0.0633392333984375,0.291516803455017,-0.0326394360039021,0.251481502787855,0,walking
32,-0.972488403320312,0.09130859375,-0.067657470703125,0.428986249447708,-0.133418777974681,0.198765294274173,0,walking
33,-1.11207580566406,0.110824584960938,-0.0529022216796875,0.231162648934987,-0.13466460473262,0.160420035634776,0,walking
34,-1.26480102539062,0.214691162109375,-0.0906524658203125,0.113705526953696,0.0634231813602371,0.158739580986936,0,walking
35,-1.29252624511719,0.220611572265625,-0.157852172851562,0.221224264379029,0.304848587871953,0.0971193596846826,0,walking
36,-1.33366394042969,0.188003540039062,-0.315093994140625,0.297087071191026,0.635888832432618,0.0100206762336412,0,walking
37,-1.36087036132812,0.216888427734375,-0.358016967773438,0.380050664417502,0.544578626033725,-0.0371308571823208,0,walking
38,-1.36103820800781,0.269439697265625,-0.247528076171875,0.689636483236488,0.50926084892153,-0.114306868727836,0,walking
