subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
0,0.102325439453125,-0.583847045898438,-0.0303955078125,-1.08994687933066,0.0664376133980977,0.53457792350826,0,walking
1,0.131027221679688,-0.57806396484375,0.158035278320312,-0.646810189746924,-0.185374920313255,0.429660295519607,0,walking
2,0.109222412109375,-0.511383056640625,0.18341064453125,-0.148121025088572,-0.1305841093104,0.17417925740667,0,walking
3,0.0663299560546875,-0.490692138671875,0.0720367431640625,0.247455868484092,0.0342032441959967,-0.0243399607827792,0,walking
4,-0.050140380859375,-0.613067626953125,-0.0985870361328125,0.445794790667743,0.0373431111212001,-0.114060792643113,0,walking
5,-0.204513549804688,-0.701705932617188,-0.388931274414062,0.688737400052477,-0.190089780707131,-0.108106763394023,0,walking
6,-0.338485717773438,-0.816452026367188,-0.65411376953125,0.765171987550515,-0.81697206864921,0.0872890994689822,0,walking
7,-0.350311279296875,-0.986175537109375,-0.614151000976562,0.759032868605664,-1.48789744838291,0.298100403985802,0,walking
8,-0.252044677734375,-0.984634399414062,-0.64971923828125,0.835726315361657,-1.31426760110912,0.305326358971514,0,walking
9,-0.315277099609375,-0.981521606445312,-0.721359252929688,0.779347727716897,-0.802700454683584,0.334800361703747,0,walking
10,-0.459274291992188,-0.992752075195312,-0.677719116210938,0.425883400461657,-0.36349618876546,0.438462575554537,0,walking
11,-0.404586791992188,-0.945022583007812,-0.551712036132812,0.0315528662791498,-0.0936210312767545,0.648298630480169,0,walking
12,-0.184249877929688,-0.827713012695312,-0.333938598632812,-0.0846006383485472,0.194059222311894,0.525958336324109,0,walking
13,-0.0271148681640625,-0.886993408203125,-0.1041259765625,0.151916828590262,0.509313046878896,0.108409032177747,0,walking
14,-0.0929107666015625,-0.916229248046875,-0.0810546875,0.957056206200141,0.496936538344971,-0.357933377880503,0,walking
15,-0.424758911132812,-1.1666259765625,-0.326828002929688,1.24639853862511,-0.274897612988486,-0.386694718705032,0,walking
16,-0.405899047851562,-1.62934875488281,-0.35546875,1.1634221622254,-0.804355609301068,0.0816815474777113,0,walking
17,-0.128662109375,-1.58470153808594,0.184005737304688,1.14749352942953,-0.195333544893497,0.449105632534929,0,walking
18,0.082275390625,-1.128173828125,0.318099975585938,1.42886954808574,1.06760375673322,0.38373940884337,0,walking
19,-0.223587036132812,-0.705078125,0.124786376953125,1.20006432934769,1.56647534792624,-0.211365242023556,0,walking
20,-0.305389404296875,-0.803192138671875,0.389358520507812,0.671041493557228,0.363824556527867,-0.611786159302965,0,walking
21,-0.1856689453125,-0.943267822265625,0.292465209960938,0.74480359890137,-1.07502492142684,-0.771075683055002,0,walking
22,-0.25579833984375,-0.969985961914062,-0.054351806640625,0.855171918693088,-1.76793256543027,-0.771198188465146,0,walking
23,-0.344161987304688,-1.002197265625,-0.1429443359375,0.68294901942319,-1.70271601139197,-0.599485550860107,0,walking
24,-0.394088745117188,-0.999420166015625,0.006591796875,0.613759295354604,-1.74970828777475,-0.470856734422043,0,walking
25,-0.342514038085938,-0.881591796875,0.0410003662109375,0.801490580600361,-2.00320686877223,-0.302123375128475,0,walking
26,-0.20025634765625,-0.73260498046875,0.0020294189453125,1.00968852513949,-2.14753954721016,-0.110359265044012,0,walking
27,-0.062103271484375,-0.647781372070312,-0.0548858642578125,1.04329388967076,-2.09478339128013,-0.0932615045295938,0,walking
28,-0.0566864013671875,-0.703445434570312,-0.0589141845703125,0.927304968398429,-1.88974954843213,-0.257776949288694,0,walking
29,-0.190444946289062,-0.871444702148438,-0.0265960693359375,0.88459558768072,-1.69495289681439,-0.414017686224808,0,walking
30,-0.316238403320312,-0.934341430664062,0.0065460205078125,0.940609854888356,-1.64956730551726,-0.438244995293477,0,walking
31,-0.377609252929688,-0.949569702148438,0.0183563232421875,0.912928692201964,-1.71458864984765,-0.372015374776515,0,walking
32,-0.413558959960938,-0.964828491210938,0.010498046875,0.736290804476932,-1.58332250498208,-0.217802635010495,0,walking
33,-0.411209106445312,-1.02763366699219,0.0117340087890625,0.574826543378736,-1.43924229421549,-0.0933752215081402,0,walking
34,-0.333587646484375,-1.00669860839844,-0.0042724609375,0.556191073650907,-1.3230445811137,-0.121981832673335,0,walking
35,-0.254592895507812,-0.983261108398438,-0.0267181396484375,0.393951832675497,-1.06256292542192,-0.252098557212427,0,walking
36,-0.257339477539062,-1.01976013183594,-0.0108489990234375,0.116222214183821,-0.698603879259003,-0.455466326482475,0,walking
37,-0.31591796875,-1.07887268066406,0.0574951171875,-0.1001266011876,-0.444667740894421,-0.655425782189439,0,walking
38,-0.351089477539062,-1.05473327636719,-0.027984619140625,-0.0993380391888277,-0.405905164912209,-0.735640993170953,0,walking
39,-0.400772094726562,-1.04942321777344,-0.19097900390625,-0.156241535884442,-0.61059013365741,-0.732882490913849,0,walking
40,-0.421630859375,-1.20704650878906,-0.11846923828125,-0.27171273864086,-0.938030317056506,-0.568942288950206,0,walking
41,-0.328445434570312,-1.27001953125,-0.0289764404296875,-0.335921019890453,-1.03526712214526,-0.231979973073532,0,walking
42,-0.368728637695312,-1.26441955566406,-0.03900146484375,-0.578683865901607,-0.557434503563865,0.0037763624257323,0,walking
43,-0.535140991210938,-1.31849670410156,0.0018310546875,-1.17569640537347,0.0491979063975788,0.348216035695022,0,walking
44,-0.486831665039062,-1.47886657714844,0.0399322509765625,-1.75414857626024,0.633870688958556,0.779369033005618,0,walking
45,-0.390121459960938,-1.47459411621094,0.121063232421875,-2.19540534043048,1.30713618834211,0.96714985304765,0,walking
46,-0.247665405273438,-1.41793823242188,0.231185913085938,-1.9134269147357,2.50509821832529,1.09202707445812,0,walking
47,-0.0823822021484375,-1.11770629882812,0.0657958984375,-1.61188623925373,2.89487474704376,0.907220739037597,0,walking
48,0.0535430908203125,-0.979751586914062,-0.053436279296875,-1.89080788864932,2.63315711829008,0.303287709157058,0,walking
49,0.037750244140625,-1.00617980957031,-0.01629638671875,-2.21888403491673,2.50853316349927,-0.0609040972851311,0,walking
50,-0.071868896484375,-1.06130981445312,0.0742340087890625,-2.34006612031472,2.23918611085473,-0.169346951608722,0,walking
51,-0.136825561523438,-0.986312866210938,0.019927978515625,-2.01947452197487,1.84548594690225,0.142360075018513,0,walking
52,-0.109115600585938,-0.8653564453125,-0.017486572265625,-1.65026292319399,1.62705773535169,0.57618928290853,0,walking
53,-0.07916259765625,-0.721923828125,-0.0615692138671875,-1.18657089105259,1.27874396164466,0.915754838750756,0,walking
54,-0.0093231201171875,-0.607635498046875,-0.0329742431640625,-0.768672180171206,0.601905032710444,0.990139591157759,0,walking
55,0.071197509765625,-0.580520629882812,0.057861328125,-0.51267555407123,0.390439655829901,0.974800848543339,0,walking
56,0.0608673095703125,-0.597320556640625,0.0916290283203125,-0.350147093801438,0.655752818371301,0.823439821672576,0,walking
57,-0.0283660888671875,-0.590652465820312,0.0526275634765625,-0.0773429917458632,0.882007527733381,0.649969764064194,0,walking
58,-0.114944458007812,-0.558197021484375,-0.0718536376953125,0.228247552805786,0.758275199275536,0.476763892035947,0,walking
59,-0.184494018554688,-0.566268920898438,-0.2786865234375,0.418965306897958,0.427428832842229,0.432664074913107,0,walking
