subject_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fog_label,gait_label
0,0.725906372070312,-0.0329132080078125,-0.0537261962890625,-0.727705039438626,0.136079542219779,-0.941190956638212,0,walking
1,0.72479248046875,0.0891571044921875,-0.0008544921875,-0.758640584977095,0.146764410829286,-0.741297014694063,0,walking
2,0.641189575195312,0.143585205078125,0.0544586181640625,-0.616232040426743,0.266312913214616,-0.409369671174293,0,walking
3,0.647308349609375,0.051055908203125,-0.0030975341796875,-0.375575488521733,0.408849023181183,-0.0231010582436743,0,walking
4,0.76043701171875,0.0602264404296875,-0.043609619140625,-0.313103588302872,0.3919001333717,0.0690901218438167,0,walking
5,0.801071166992188,0.072296142578125,-0.05694580078125,-0.296632735909059,0.405841515362156,0.121479027859528,0,walking
6,0.813705444335938,0.155731201171875,-0.0638427734375,-0.280462554402316,0.40819202134026,0.191936150290883,0,walking
7,0.943069458007812,0.237091064453125,-0.1473388671875,-0.180571642971188,0.190503103308311,0.312735273124114,0,walking
8,0.977554321289062,0.19580078125,-0.205352783203125,-0.0736127020069892,-0.151021740147886,0.294846553765943,0,walking
9,0.886138916015625,-0.024566650390625,-0.142440795898438,-0.110718791791172,-0.233213549290457,0.148350056942319,0,walking
10,0.982284545898438,0.153411865234375,-0.0215301513671875,-0.41946385065402,0.0436193828621898,0.134119455657481,0,walking
11,1.23471069335938,0.447433471679688,-0.03515625,-0.53229346392519,0.188423973445286,0.0736848736725304,0,walking
12,1.3631591796875,0.345138549804688,-0.236679077148438,-0.696032064594313,0.187662309373524,-0.0835138023076858,0,walking
13,1.296142578125,0.303512573242188,-0.310134887695312,-0.859271056242938,-0.175541730620355,-0.335385458195238,0,walking
14,1.20161437988281,0.118499755859375,-0.15130615234375,-0.952368243733274,-0.232572260099966,-0.398282398924075,0,walking
15,1.16484069824219,0.344268798828125,0.140960693359375,-0.650355656106146,0.0872888331528731,-0.600817930353473,0,walking
16,1.12040710449219,0.125473022460938,0.210708618164062,0.236964079053615,0.330213599358304,-0.80057551844981,0,walking
17,1.28988647460938,-0.226303100585938,0.181488037109375,0.647676249733418,0.230100580292263,-0.768822116140577,0,walking
18,1.21144104003906,-0.20233154296875,0.0383758544921875,0.710948696175956,0.256905829296129,-0.626457247432102,0,walking
19,1.36776733398438,-0.1597900390625,-0.0594482421875,0.789364142892794,0.0034514567727426,-0.237638391441623,0,walking
20,1.65159606933594,0.0222015380859375,-0.25494384765625,0.765053743198115,-0.0701242272950944,-0.113504724607504,0,walking
21,1.58659362792969,-0.152694702148438,-0.188201904296875,0.753668463221917,-0.630894606440392,0.0424699625357116,0,walking
22,1.29331970214844,-0.102920532226562,-0.093505859375,0.803646942134998,-0.722394962541117,0.0661790204562511,0,walking
23,0.986648559570312,0.0485382080078125,-0.0093536376953125,0.963374555886354,-0.720416500167297,0.0242115964182374,0,walking
24,0.779434204101562,0.107421875,0.019989013671875,1.13928193852438,0.0034879420796767,0.243108524320646,0,walking
25,0.716445922851562,0.0493621826171875,0.015350341796875,1.24230712424242,0.107156014884864,0.304105565927821,0,walking
26,0.629318237304688,-0.0376434326171875,-0.0113677978515625,1.39940326852067,0.231581564174456,0.563791202769775,0,walking
27,0.525054931640625,-0.196426391601562,0.015869140625,1.1583104908291,-0.124391460827639,0.617793984406074,0,walking
28,0.512832641601562,-0.223785400390625,-0.0609588623046875,1.01906231954435,-0.0887146896005016,0.567436537669875,0,walking
29,0.50604248046875,-0.172393798828125,-0.0520782470703125,0.755384071596146,-0.0936790881885183,0.511397236747992,0,walking
30,0.501174926757812,-0.109222412109375,-0.088134765625,0.491867477526114,0.0697441942075401,0.369558076038699,0,walking
31,0.537429809570312,-0.123992919921875,-0.131362915039062,0.333722047778374,0.122071581202071,0.222144386535652,0,walking
32,0.494064331054688,-0.0985260009765625,-0.131881713867188,0.264014072561659,0.161349212539105,0.127806964925666,0,walking
33,0.534881591796875,-0.178543090820312,-0.177276611328125,0.162744708950306,0.507164941143638,-0.0640082778517275,0,walking
34,0.722366333007812,-0.141204833984375,-0.320144653320312,0.103975401594983,0.537083691777915,-0.101818241112018,0,walking
35,0.95257568359375,-0.129074096679688,-0.385025024414062,0.0362187245089686,0.469298252552128,-0.160217102759712,0,walking
36,1.17726135253906,-0.211471557617188,-0.202117919921875,0.124883879313195,0.0460015804572657,-0.209398763874641,0,walking
37,1.46359252929688,-0.086151123046875,-0.0882110595703125,0.113950271457874,0.0125477497920173,-0.113767312290986,0,walking
38,1.55401611328125,-0.0500946044921875,-0.304656982421875,-0.216192487815433,0.303205417479374,0.0751996797005674,0,walking
39,1.287841796875,0.209503173828125,-0.679214477539062,-0.0752835692749049,-0.306849154482821,-0.113426427671456,0,walking
40,1.23106384277344,0.361083984375,-0.610626220703125,0.156591475251678,-0.170935260882845,-0.246915246782806,0,walking
41,1.41326904296875,-0.060028076171875,-0.306747436523438,0.727270944180943,-0.334979858761219,-0.0496575680017265,0,walking
42,1.31759643554688,-0.6865234375,0.0133209228515625,0.685135474678145,-0.625117411087683,0.277093921939475,0,walking
43,1.16131591796875,-0.941268920898438,0.175186157226562,0.207119097981533,-0.658785892536792,0.376312917827576,0,walking
44,0.980926513671875,-0.232086181640625,0.153244018554688,-0.0752670576761465,-0.509399066982105,0.385445696153784,0,walking
45,0.875656127929688,-0.102386474609375,0.02386474609375,-0.0189425322015156,-0.566215744626183,0.343293981368337,0,walking
46,1.04277038574219,-0.07891845703125,0.0691070556640625,-0.206336394937159,-0.653595125256119,0.246309910267031,0,walking
47,1.38031005859375,-0.180923461914062,-0.0256195068359375,-0.324896598241961,-0.567570228356597,0.0940801602486842,0,walking
48,1.34640502929688,-0.040496826171875,-0.090057373046875,-0.780825515805782,0.202010888694653,-0.534802161672044,0,walking
49,1.18455505371094,-0.094390869140625,-0.0564117431640625,-1.04771180760309,0.312511034960329,-0.874880908656329,0,walking
50,1.00286865234375,-0.147796630859375,0.0098724365234375,-1.26540711722166,0.313508122472455,-0.955975229113678,0,walking
51,0.749771118164062,-0.187896728515625,0.051239013671875,-1.46378358997668,0.372217775019361,-0.928096193558292,0,walking
52,0.653762817382812,-0.1231689453125,-0.015289306640625,-1.64851535688668,0.360627697955336,-0.932207049016938,0,walking
53,0.563858032226562,-0.017578125,0.04498291015625,-1.78048803838945,0.290688027723784,-0.857118423133827,0,walking
54,0.602691650390625,0.0496063232421875,-0.0032196044921875,-1.65761457938315,0.250393867798667,-0.681293864805706,0,walking
55,0.598617553710938,0.198760986328125,-0.038726806640625,-1.6190874268413,0.113918846157012,-0.075353077779356,0,walking
56,0.57861328125,0.186477661132812,0.0009307861328125,-1.2669605390855,0.280028192828524,0.0544616442921204,0,walking
57,0.62677001953125,0.230850219726562,-0.032684326171875,-0.895604829310998,0.481104045664449,0.196286423931527,0,walking
58,0.785964965820312,0.208297729492188,-0.072784423828125,-0.602023543378952,0.491552425569157,0.330390166938576,0,walking
59,0.820648193359375,0.232437133789062,-0.143280029296875,-0.395581687262626,0.402927750813501,0.499513413015731,0,walking
60,0.8621826171875,0.286529541015625,-0.150222778320312,-0.147618486590874,0.306536765686954,0.653081401481842,0,walking
61,0.88092041015625,0.224472045898438,-0.0792083740234375,0.162739116312017,0.170445771874488,0.800812539786827,0,walking
62,0.953170776367188,0.0632171630859375,-0.080047607421875,0.31685145490494,0.230722162090688,0.732320830239951,0,walking
63,1.15187072753906,-0.126678466796875,-0.110565185546875,0.183021484857951,0.23118315527538,0.649980683024663,0,walking
64,1.38084411621094,0.1109619140625,-0.159866333007812,-0.372328828836817,0.172627966071699,0.0902390830084629,0,walking
65,1.36654663085938,0.1883544921875,-0.217926025390625,-0.444952432814951,0.145801678095222,-0.0692621620502358,0,walking
66,1.28042602539062,0.112930297851562,-0.2977294921875,-0.796884110862851,0.0398827015366996,-0.267063924642018,0,walking
67,1.28695678710938,0.157546997070312,-0.14044189453125,-1.12734032419646,0.0896076475140051,-0.295975467752027,0,walking
68,1.27642822265625,0.311721801757812,-0.012725830078125,-0.96849208623705,0.199280615945103,-0.464380725599297,0,walking
69,1.179931640625,0.50372314453125,0.220657348632812,-0.522518597460163,0.382096504766901,-0.721136086293836,0,walking
70,1.17236328125,0.0516815185546875,0.321884155273438,-0.165738900963882,0.529068642161213,-0.818136668993901,0,walking
71,0.949630737304688,-0.22222900390625,0.111129760742188,0.414218754887109,0.125924642667198,-0.66082134655794,0,walking
72,1.06063842773438,-0.1663818359375,-0.03253173828125,0.634735683680614,-0.0027355990717293,-0.180720513676123,0,walking
73,1.46903991699219,-0.022064208984375,0.0275421142578125,0.635183893692074,0.0767206109991117,0.012235094680042,0,walking
74,1.62626647949219,-0.079833984375,-0.194183349609375,0.593997574801781,0.19060803185526,0.24743749267257,0,walking
75,1.51235961914062,-0.156402587890625,-0.078582763671875,0.59674915284005,-0.267306538617324,0.170634856311884,0,walking
76,1.42073059082031,0.0123443603515625,-0.123519897460938,0.648101290243394,-0.182188714385084,0.281084668832958,0,walking
77,1.08868408203125,0.18243408203125,-0.0589447021484375,0.844116604375951,-0.573857951690274,0.330022384392036,0,walking
78,0.76806640625,0.15673828125,0.039794921875,1.10081071236542,-0.443806740913999,0.33840495023917,0,walking
79,0.574691772460938,0.085601806640625,0.0642852783203125,1.26403558926027,-0.351047508565994,0.418110698504151,0,walking
80,0.473297119140625,-0.0437774658203125,0.04876708984375,1.42204013778634,-0.211017699501301,0.610762173863829,0,walking
81,0.422286987304688,-0.15625,-0.010406494140625,1.21860871896624,-0.238200052115521,0.652200694109353,0,walking
82,0.413253784179688,-0.176849365234375,-0.0579071044921875,1.09012584375591,-0.229913093751522,0.661515100021905,0,walking
83,0.4483642578125,-0.1241455078125,-0.110870361328125,0.684728011031363,-0.0461424616789309,0.592772254384235,0,walking
84,0.433242797851562,-0.119766235351562,-0.119796752929688,0.461723956095834,0.0647797956195234,0.402236926826734,0,walking
85,0.3978271484375,-0.210189819335938,-0.132461547851562,0.358731793575308,0.12742187183204,0.265016752712074,0,walking
86,0.468017578125,-0.197860717773438,-0.18341064453125,0.0938945379207057,0.258168966601153,-0.0558187911836248,0,walking
87,0.650924682617188,-0.084625244140625,-0.203231811523438,-0.0114369453013453,0.262772240545355,-0.121874240965296,0,walking
88,0.924575805664062,-0.090423583984375,-0.237197875976562,-0.0033878072226898,0.234148585149184,-0.102698682168399,0,walking
89,1.25126647949219,-0.216018676757812,-0.193557739257812,0.105511246595631,0.17697664181569,0.0771925231442737,0,walking
90,1.52847290039062,-0.285232543945312,-0.2325439453125,-0.114592093280584,0.103128782684446,0.33236490088687,0,walking
